osmid,y,x,highway,street_count,vul,time-vul,time-all,ref,geometry
42455519,40.7672521,-74.0193925,,1,-0.0026595744680850846,1259.0394661426544,1262.7826058864594,,POINT (-74.0193925 40.7672521)
42455735,40.7552565,-73.9986588,traffic_signals,4,-0.002351828996280808,1259.0394661426544,1262.7826058864594,,POINT (-73.9986588 40.7552565)
42455751,40.7589842,-73.9959405,traffic_signals,4,-0.0019832158141306487,1259.0394661426544,1262.7826058864594,,POINT (-73.9959405 40.7589842)
42455761,40.762185,-73.9936069,traffic_signals,4,-0.002327262622208569,1259.0394661426544,1262.7826058864594,,POINT (-73.9936069 40.762185)
42455887,40.7344252,-73.9803078,traffic_signals,3,-0.00185476211830822,1259.0394661426544,1262.7826058864594,,POINT (-73.9803078 40.7344252)
42455897,40.7381697,-73.9776048,traffic_signals,4,-0.0010265619915570683,1259.0394661426544,1262.7826058864594,,POINT (-73.9776048 40.7381697)
42455915,40.7450699,-73.9725748,traffic_signals,4,-0.0018378466454101728,1259.0394661426544,1262.7826058864594,,POINT (-73.9725748 40.7450699)
42455929,40.7488839,-73.9699706,traffic_signals,4,-0.0024840449579506462,1259.0394661426544,1262.7826058864594,,POINT (-73.9699706 40.7488839)
42455932,40.7520288,-73.9676741,traffic_signals,4,-0.0023833572149915207,1259.0394661426544,1262.7826058864594,,POINT (-73.9676741 40.7520288)
42455934,40.7538651,-73.9661361,traffic_signals,4,-0.002235748413705617,1259.0394661426544,1262.7826058864594,,POINT (-73.9661361 40.7538651)
42455963,40.7563888,-73.9643154,traffic_signals,4,-0.0025062352611728905,1259.0394661426544,1262.7826058864594,,POINT (-73.9643154 40.7563888)
42456543,40.7377054,-73.9880935,traffic_signals,4,-0.0019145189151912084,1259.0394661426544,1262.7826058864594,,POINT (-73.9880935 40.7377054)
42456555,40.7414386,-73.9853785,traffic_signals,4,-0.0020075640234908827,1259.0394661426544,1262.7826058864594,,POINT (-73.9853785 40.7414386)
42456568,40.7451552,-73.9826672,traffic_signals,4,-0.0014925175078174119,1259.0394661426544,1262.7826058864594,,POINT (-73.9826672 40.7451552)
42456598,40.762252,-73.9701729,traffic_signals,4,-0.002453222488958749,1259.0394661426544,1262.7826058864594,,POINT (-73.9701729 40.762252)
42456611,40.7596534,-73.9720733,traffic_signals,4,-0.0023273799926434623,1259.0394661426544,1262.7826058864594,,POINT (-73.9720733 40.7596534)
42457421,40.7355308,-74.0033399,stop,4,-0.002255522987963124,1259.0394661426544,1262.7826058864594,,POINT (-74.0033399 40.7355308)
42457476,40.7553471,-73.9754421,traffic_signals,4,-0.0008616038487240707,1259.0394661426544,1262.7826058864594,,POINT (-73.9754421 40.7553471)
42457728,40.7342533,-74.0029703,traffic_signals,4,-0.0023167067853055896,1259.0394661426544,1262.7826058864594,,POINT (-74.0029703 40.7342533)
42457925,40.7389315,-73.9731277,,3,-0.0020042502393666727,1259.0394661426544,1262.7826058864594,,POINT (-73.9731277 40.7389315)
